Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,author,author_followers
instagram,post,3884476130259140580,"Tempatnya grosiran sandal termurah
Import dan lokal

#Tkbandarbaru
#jakarta 
#perniagaan",https://www.instagram.com/p/DXobnWqlH_k/,,,positive,2026-04-27 10:27:42+00:00,3,0,0,0,0.9971774041652679,3,3.0,positive,0.9905913472175598,malay,Malay/Bumiputera,love,0.1253669410943985,0.03103606216609478,0.08302974700927734,0.033305712044239044,0.46340370178222656,0.04132505878806114,,
instagram,post,3885275107313041396,"Aceh dan United Arab Emirates telah bersetuju menubuhkan pasukan bersama untuk mempercepatkan kerjasama pelaburan, menunjukkan usaha untuk menukar potensi kepada projek sebenar di lapangan.

#Aceh #UAE #Pelaburan #Ekonomi #Kerjasama #Pembangunan #Geopolitik #Perniagaan",https://www.instagram.com/p/DXrRSACD7_0/,,,positive,2026-04-28 12:55:06+00:00,0,0,0,0,0.9993394255638122,0,0.0,positive,0.9977980852127075,malay,Malay/Bumiputera,happy,0.05009285733103752,0.04039403051137924,0.355869323015213,0.035361938178539276,0.19623035192489624,0.04616956412792206,,
instagram,post,3882336165647438203,"EMERGING ENTREPRENEURS - TOURISM.

An animated day of sharing from our 3 guests speakers, and a side presentation by Cahaya Society and their colourful craft, made this session a very engaging one.

From high-end travel experiences, to promoting Sabah as a meetings and conferences destination, and using of of the oldest media platforms here to showcase our state to the world; the opportunities to present Sabah to the world are both diverse and varied.

Hoping this session has opened minds to how you can promote your business to a global market, as much as it highlighted the exciting Sabah tourism sector. 

Perkongsian hari yang meriah daripada 3 penceramah tetamu kami, dan pembentangan sampingan oleh Persatuan Cahaya dan kraf berwarna-warni mereka, menjadikan sesi ini sangat menarik.

Daripada pengalaman perjalanan mewah, mempromosikan Sabah sebagai destinasi mesyuarat dan persidangan, dan menggunakan platform media tertua di sini untuk mempamerkan negeri kita kepada dunia; peluang untuk mempersembahkan Sabah kepada dunia benar-benar pelbagai.

Berharap sesi ini telah membuka minda tentang bagaimana anda boleh mempromosikan perniagaan anda ke pasaran global, sebagaimana ia menonjolkan sektor pelancongan Sabah yang menarik.

#usahawan #empoweringentrepreneurs #entrepreneurship #sandakanstartups
#sandakan #sabah #business #perniagaan #innovasi #agriculture #pertanian #tourism #pelancongan #technology #arts #culture #socialentreprise #perusahaansocial #kesenian #kebudayaan 
@usembassykl @jessumarang @noredah68 dexteryehzw #stickyricetravel #dailyexpress #sabahconventionbureau",https://www.instagram.com/p/DXg1CxUEVF7/,,,positive,2026-04-24 11:35:57+00:00,12,0,0,0,0.9994097530841827,12,12.0,positive,0.9980325102806091,malay,Malay/Bumiputera,happy,0.023354917764663696,0.030833696946501732,0.7233277559280396,0.012777049094438553,0.10744135826826096,0.027013683691620827,,
instagram,post,3880838640289576013,"Biar Betul Ada 200 Buah Rumah? Dato' Aliff Syukri Bongkar Rahsia Kumpul Aset Hartanah Pada Usia Muda!

#TriviaTP #Perniagaan #Ekonomi",https://www.instagram.com/p/DXbgi6JEfRN/,,,neutral,2026-04-22 10:00:25+00:00,105,0,0,0,0.5,105,105.0,neutral,0.8764000535011292,english,Mixed/Urban,no_clear_emotion,0.028396790847182274,0.03466182202100754,0.06394810229539871,0.03597592934966087,0.205623596906662,0.06424761563539505,,
instagram,post,3879985501374491479,"ngadem
#perniagaan",https://www.instagram.com/p/DXYekGnF6tX/,,,neutral,2026-04-21 05:45:37+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7871684432029724,english,Mixed/Urban,love,0.1477576643228531,0.041906412690877914,0.08387817442417145,0.024247540161013603,0.40369293093681335,0.024942198768258095,,
instagram,post,3879915496712154573,"Dapatkan maklumat tender terkini dari agensi-agensi kerajaan dan GLC di seluruh Malaysia. Terdapat ratusan tender yang dikemaskini setiap hari.

Daftarlah di www.tender-nex.com sekarang. 

Jangan lepaskan peluang untuk membekal perkhidmatan dan produk anda dengan menyertai tender dan sebutharga agensi kerajaan dan GLC.

Email : admin@tender-nex.com
FB : Tender Nex
IG : tender_nexv

#makananhalal #tender #tenderkerajaan #tonersupplier #caterer #caterermalaysia #customtshirts #usahawan #perniagaan #supplier",https://www.instagram.com/p/DXYOpZsD63N/,,,positive,2026-04-21 03:26:31+00:00,0,0,0,0,0.9917185187339782,0,0.0,positive,0.9723950624465942,malay,Malay/Bumiputera,no_clear_emotion,0.01758337952196598,0.012026841752231121,0.025027884170413017,0.013297210447490215,0.08357740938663483,0.0421949103474617,,
instagram,post,3879421830251535234,"Why referrals stop working, and it has nothing to do with your quality.

Swipe through to see the pattern.

#usahawan #bisnesmalaysia #entrepreneur #referralmarketing #perniagaan #digitalmalaysia #bisnesdig #servisperniagaan #startupmalaysia #e3malaysia",https://www.instagram.com/p/DXWeZm-CduC/,,,negative,2026-04-20 11:05:54+00:00,0,0,0,0,0.10270754098892212,0,0.0,negative,0.6576415300369263,english,Mixed/Urban,surprise,0.01886340230703354,0.08155854046344757,0.01604057475924492,0.1325799971818924,0.047346364706754684,0.5660796761512756,,
instagram,post,3879350340336994005,"📚 Nota ringkas Perniagaan Tingkatan 4 Bab2! 
✨ 2.1 Peranan kerajaan (tempatan, negara, serantau) 
✨ 2.2 Trend persekitaran perniagaan 
✨ 2.3 Faktor perubahan perniagaan 
✨ 2.4 Kesan kepada organisasi 

Senang faham, sesuai untuk ulangkaji last minute 💡
Save & share dengan kawan-kawan
#fyp #perniagaan #notaringkas #fypmalaysia #spm2026",https://www.instagram.com/p/DXWOJSzE8bV/,,,neutral,2026-04-20 08:43:39+00:00,3,0,0,0,0.5,3,3.0,neutral,0.997678816318512,malay,Malay/Bumiputera,no_clear_emotion,0.0295869130641222,0.012845100834965706,0.1168893426656723,0.019266406074166298,0.18773654103279114,0.03607911616563797,,
instagram,post,3877705817919484223,"Best month.
Worst month.

What is the gap?

For most service businesses: significant.

And here's what matters.

That gap is not luck.

It is a delayed receipt of what you were doing, or not doing, 60 to 90 days earlier.

Active month: events, follow-ups, content.
= Three months later: good month.

Heads-down delivery month: nothing outward-facing.
= Three months later: quiet month.

The feast-and-famine cycle is predictable.

And predictable things can be interrupted.

#usahawan #bisnesmalaysia #entrepreneur #cashflowmalaysia #perniagaan #digitalmalaysia #bisnesdig #startupmalaysia #servisperniagaan #entrepreneurmalaysia",https://www.instagram.com/p/DXQYOV8jnE_/,,,neutral,2026-04-18 02:16:30+00:00,0,0,0,0,0.5,0,0.0,neutral,0.62750643491745,english,Mixed/Urban,happy,0.05278909206390381,0.16402995586395264,0.5208556056022644,0.024864964187145233,0.07776352018117905,0.034894559532403946,,
instagram,post,3877139553459598663,"Nak skor Perniagaan? Start dengan Bab 1 dulu 
Video ni bantu kau faham basic dengan cepat✨
Like & save untuk ulang kaji nanti📚
Follow untuk lagi banyak nota ringkas Perniagaan ☺
#fyp #perniagaan #fypmalaysia #spm #tingkatan4",https://www.instagram.com/p/DXOXeHEk3VH/,,,negative,2026-04-17 07:31:13+00:00,0,0,0,0,0.11882352232933044,0,0.0,negative,0.6039215922355652,multilingual,Unknown,surprise,0.008391393348574638,0.03481961786746979,0.019882487133145332,0.02829882875084877,0.037189651280641556,0.7919164896011353,,
instagram,post,3880144611273108718,"Every Malaysian service business goes through the same 5 stages.

Most get stuck at Stage 3.

Swipe to find yours.

#usahawan #bisnesmalaysia #entrepreneur #perniagaan #businessstages #digitalmalaysia #bisnesdig #servisperniagaan #startupmalaysia #e3malaysia",https://www.instagram.com/p/DXZCvdQFGzu/,,,neutral,2026-04-21 11:01:46+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7377427816390991,english,Mixed/Urban,no_clear_emotion,0.10250438749790192,0.062305450439453125,0.04985051602125168,0.05236542224884033,0.19579274952411652,0.04004000127315521,,
instagram,post,3876948323747235466,"79% of Malaysian SME owners use WhatsApp as their primary business channel.

Not email.
Not Instagram DMs.
Not phone calls.

WhatsApp.

This is where business decisions get made in Malaysia.

The conversation that turns a contact into a client happens here.

If your marketing does not end in a WhatsApp conversation, you are adding friction at exactly the most important moment.

The path from 'I saw your content' to 'we are talking in WhatsApp' should be short and clear.

#usahawan #bisnesmalaysia #whatsappbusiness #entrepreneur #perniagaan #digitalmalaysia #bisnesdig #startupmalaysia #servisperniagaan #entrepreneurmalaysia",https://www.instagram.com/p/DXNr_WhgAaK/,,,neutral,2026-04-17 01:11:30+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8235101699829102,english,Mixed/Urban,love,0.0487406849861145,0.033374302089214325,0.12689422070980072,0.037084463983774185,0.42508044838905334,0.04095891863107681,,
instagram,post,3875494428371384293,"Checking WhatsApp at 7am hoping for an enquiry is not a pipeline strategy.

It is a symptom of one you have not built yet.

The entrepreneurs who stopped this morning habit did not find a better lead source.

They built something that keeps working in the background, so enquiries arrive with regularity.

Not as rare surprises.

The behaviour change follows the infrastructure change.
Not the other way around.

#usahawan #bisnesmalaysia #entrepreneur #perniagaan #pipeline #digitalmalaysia #bisnesdig #startupmalaysia #servisperniagaan #entrepreneurmalaysia",https://www.instagram.com/p/DXIhaY8FPfl/,,,negative,2026-04-15 01:02:52+00:00,0,0,0,0,0.12891681790351867,0,0.0,negative,0.5702772736549377,english,Mixed/Urban,fear,0.03242703899741173,0.5212960839271545,0.21501027047634125,0.03507274016737938,0.04239501431584358,0.10657557100057602,,
instagram,post,3875044904787865735,"Kenapa Justin Bieber Menyanyi Lagu Lamanya Guna YouTube Di Coachella?

#TriviaTP #Perniagaan #Selebriti",https://www.instagram.com/p/DXG7M9ekXCH/,,,neutral,2026-04-14 10:09:31+00:00,457,0,0,0,0.5,457,457.0,neutral,0.9136239290237427,english,Mixed/Urban,love,0.023894641548395157,0.018738312646746635,0.027442775666713715,0.02820190228521824,0.5024589896202087,0.09358883649110794,,
instagram,post,3874859935729612912,"Talent keeps clients.

Visibility gets them in the door.

Two different skills.

Most service business owners spend years on the first.
Almost nothing on the second.

The invisible expert: excellent at what they do.
Unknown to the people who need them most.

Expertise does not make you findable.

Findability is built separately.
Deliberately.
With the right structure.

#usahawan #bisnesmalaysia #entrepreneur #visibilitymatters #perniagaan #digitalmalaysia #servisperniagaan #bisnesdig #startupmalaysia #entrepreneurmalaysia",https://www.instagram.com/p/DXGRJTnjnhw/,,,neutral,2026-04-14 04:02:14+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6114934682846069,english,Mixed/Urban,fear,0.03680720925331116,0.5080781579017639,0.1649915874004364,0.02518256939947605,0.05499554052948952,0.10507755726575851,,
news,post,fc95cb47166c442f,"AirBorneo says flight disruptions to continue as concurrent aircraft maintenance hits Sabah, Sarawak services. KUALA LUMPUR, June 8 &mdash; AirBorneo has confirmed ongoing flight disruptions across Sabah and Sarawak, with delays an...",https://www.malaymail.com/news/malaysia/2026/06/08/airborneo-says-flight-disruptions-to-continue-as-concurrent-aircraft-maintenance-hits-sabah-sarawak-services/223034,,,negative,2026-06-08 20:21:27+08:00,0,0,0,0,0.14993373155593873,0,0.0,negative,0.5002208948135376,english,Mixed/Urban,no_clear_emotion,0.052001118659973145,0.04564439877867699,0.19306759536266327,0.023110030218958855,0.0777493417263031,0.04845656082034111,,
news,post,c744df1c86cf7d48,"Anwar arrives in Tokyo for three-day Japan visit, Nikkei Forum on agenda. TOKYO, June 8 &mdash; Prime Minister Datuk Seri Anwar Ibrahim arrived here tonight for a three-day official visit to Jap...",https://www.malaymail.com/news/malaysia/2026/06/08/anwar-arrives-in-tokyo-for-three-day-japan-visit-nikkei-forum-on-agenda/223032,,,neutral,2026-06-08 20:07:53+08:00,0,0,0,0,0.5,0,0.0,neutral,0.9385902285575867,english,Mixed/Urban,no_clear_emotion,0.0443936362862587,0.04585404694080353,0.312080055475235,0.022137194871902466,0.08666954189538956,0.05013372749090195,,
news,post,fdd01dd7ef5bc78f,"MACC records 1,095 charges, 563 convictions since 2024; new chief pushes tech-driven crackdown, warns: ‘No more old methods’. PUTRAJAYA, June 8 &mdash; The Malaysian Anti-Corruption Commission (MACC) has recorded 1,095 charges and secured 563 con...",https://www.malaymail.com/news/malaysia/2026/06/08/macc-records-1095-charges-563-convictions-since-2024-in-anti-graft-crackdown/223028,,,neutral,2026-06-08 19:42:11+08:00,0,0,0,0,0.5,0,0.0,neutral,0.8177652955055237,english,Mixed/Urban,no_clear_emotion,0.17499978840351105,0.041219957172870636,0.24707990884780884,0.03030666895210743,0.16944466531276703,0.03031109645962715,,
news,post,78c2fd87ed8842ca,"MetMalaysia warns of thunderstorms, heavy rain in five states until 7pm. KUALA LUMPUR, June 8 &mdash; Thunderstorms, heavy rain, and strong winds are expected to hit five states until 7pm today...",https://www.malaymail.com/news/malaysia/2026/06/08/metmalaysia-warns-of-thunderstorms-heavy-rain-in-five-states-until-7pm/223015,,,neutral,2026-06-08 18:31:53+08:00,0,0,0,0,0.5,0,0.0,neutral,0.5783368945121765,english,Mixed/Urban,anger,0.41386616230010986,0.07975185662508011,0.18195495009422302,0.020113522186875343,0.0707225352525711,0.026520948857069016,,
news,post,8664bd4e057ccb47,"Rescued hiker Jaslinda down 10kg but in stable condition after 14-day mountain ordeal. TAPAH, June 8 &mdash; Female climber Jaslinda Saludin has lost almost 10 kilogrammes after being missing for 14 days whi...",https://www.malaymail.com/news/malaysia/2026/06/08/rescued-hiker-jaslinda-down-10kg-but-in-stable-condition-after-14-day-mountain-ordeal/223014,,,neutral,2026-06-08 18:27:17+08:00,0,0,0,0,0.5,0,0.0,neutral,0.8461875915527344,english,Mixed/Urban,fear,0.07611052691936493,0.4080253541469574,0.09158602356910706,0.3350375294685364,0.016936665400862694,0.0463370643556118,,
news,post,f84ada823d5be89a,"MCMC orders telcos to fix poor mobile coverage in Sabah’s Kampung Tinagat. TAWAU, June 8 &mdash; The Malaysian Communications and Multimedia Commission (MCMC) has directed telecommunications serv...",https://www.malaymail.com/news/malaysia/2026/06/08/mcmc-orders-telcos-to-fix-poor-mobile-coverage-in-sabahs-kampung-tinagat/223012,,,neutral,2026-06-08 18:19:49+08:00,0,0,0,0,0.5,0,0.0,neutral,0.5430326461791992,english,Mixed/Urban,anger,0.45110952854156494,0.12804001569747925,0.07004673033952713,0.15644294023513794,0.0995364636182785,0.01562691666185856,,
news,post,8f9a6b6aa1f338f6,"Sabah Pakatan says no decision yet on election logo, cooperation plans. KOTA KINABALU, June 8 &mdash; Pakatan Harapan (PH) Sabah has yet to make any final decision on the logo it will use or t...",https://www.malaymail.com/news/malaysia/2026/06/08/sabah-pakatan-says-no-decision-yet-on-election-logo-cooperation-plans/223010,,,neutral,2026-06-08 18:03:45+08:00,0,0,0,0,0.5,0,0.0,neutral,0.7894789576530457,english,Mixed/Urban,happy,0.07992416620254517,0.21373704075813293,0.4512849450111389,0.02050112374126911,0.07735621929168701,0.03420174866914749,,
news,post,c59d56d579303fb1,"After Mindanao quake, APM deployed to monitor Sabah coast as tsunami alert lifted, says DPM Zahid. KUALA LUMPUR, June 8 &mdash; The Malaysian Civil Defence Force (APM) has been mobilised to monitor coastal areas in Sand...",https://www.malaymail.com/news/malaysia/2026/06/08/after-mindanao-quake-apm-deployed-to-monitor-sabah-coast-as-tsunami-alert-lifted-says-dpm-zahid/223008,,,neutral,2026-06-08 17:54:04+08:00,0,0,0,0,0.5,0,0.0,neutral,0.9399197697639465,english,Mixed/Urban,no_clear_emotion,0.23718856275081635,0.05153689533472061,0.20362967252731323,0.02671665884554386,0.0916220173239708,0.026509461924433708,,
news,post,586c9a8873d9337d,"AirAsia apologises to family, submits revised medical child restraint procedures to regulators after viral boarding dispute. KUALA LUMPUR, June 8 &mdash; AirAsia has submitted enhanced procedures governing the use of medical child restraint devi...",https://www.malaymail.com/news/malaysia/2026/06/08/airasia-apologises-to-family-submits-revised-medical-child-restraint-procedures-to-regulators-after-viral-boarding-dispute/223005,,,neutral,2026-06-08 17:28:41+08:00,0,0,0,0,0.5,0,0.0,neutral,0.8868269920349121,english,Mixed/Urban,happy,0.057768404483795166,0.056782741099596024,0.46169084310531616,0.024050619453191757,0.09432370960712433,0.07041304558515549,,
news,post,72a8bfcaf440a7ec,"Debt collector changes plea to not guilty on sexual assault charge involving teenage boy in Shah Alam. SHAH ALAM, June 8 &mdash; A debt collector facing a charge of sexual assault involving a teenage boy changed his plea to...",https://www.malaymail.com/news/malaysia/2026/06/08/debt-collector-changes-plea-to-not-guilty-on-sexual-assault-charge-involving-teenage-boy-in-shah-alam/223001,,,neutral,2026-06-08 17:23:44+08:00,0,0,0,0,0.5,0,0.0,neutral,0.67109215259552,english,Mixed/Urban,anger,0.4403231143951416,0.022643744945526123,0.12358015775680542,0.031498853117227554,0.0987321063876152,0.022187115624547005,,
news,post,eaeac97ca64f540b,"Terengganu firefighters rescue injured climber after six-hour trek through rain and steep terrain at Gunung Chemerong. DUNGUN, June 8 &mdash; A man who was injured in his leg while climbing Gunung Chemerong near Pasir Raja Forest Reserve h...",https://www.malaymail.com/news/malaysia/2026/06/08/terengganu-firefighters-rescue-injured-climber-after-six-hour-trek-through-rain-and-steep-terrain-at-gunung-chemerong/222999,,,neutral,2026-06-08 17:13:45+08:00,0,0,0,0,0.5,0,0.0,neutral,0.7153983116149902,english,Mixed/Urban,anger,0.7041073441505432,0.05570441484451294,0.06894807517528534,0.058560099452733994,0.034765008836984634,0.01742495223879814,,
news,post,57fb05be445a1ce7,"FT minister seeks end to Special OSC in Kuala Lumpur planning approvals over interference concerns. KUALA LUMPUR, June 8 &mdash; The Federal Territories minister said she will no longer convene&nbsp;Kuala Lumpur&rsquo;s...",https://www.malaymail.com/news/malaysia/2026/06/08/ft-minister-seeks-end-to-special-osc-in-kuala-lumpur-planning-approvals-over-interference-concerns/222997,,,neutral,2026-06-08 17:01:31+08:00,0,0,0,0,0.5,0,0.0,neutral,0.5158782005310059,english,Mixed/Urban,anger,0.265004962682724,0.15082904696464539,0.10969674587249756,0.07435175776481628,0.08858922123908997,0.05514829233288765,,
news,post,c76aaa0a60fd0e9c,"Charity group pledges yearly support for public healthcare, donates RM1m in equipment. GEORGE TOWN, June 8 &mdash; Penang-based non-governmental organisation One Hope Charity has committed to allocating an a...",https://www.malaymail.com/news/malaysia/2026/06/08/charity-group-pledges-yearly-support-for-public-healthcare-donates-rm1m-in-equipment/222994,,,neutral,2026-06-08 20:30:17+08:00,0,0,0,0,0.5,0,0.0,neutral,0.6168501377105713,english,Mixed/Urban,love,0.03726547211408615,0.036517880856990814,0.3241298198699951,0.033319469541311264,0.34645766019821167,0.031436942517757416,,
news,post,2bf4fe679a60ad2c,"Shrimp ban sparks tension as Malaysia demands answers, Thailand threatens WTO escalation over import curbs. KUALA NERUS, June 8 &mdash; Malaysia is awaiting Thailand&rsquo;s response to a questionnaire on shrimp imports before a...",https://www.malaymail.com/news/malaysia/2026/06/08/shrimp-ban-sparks-tension-as-malaysia-demands-answers-thailand-threatens-wto-escalation-over-import-curbs/222991,,,neutral,2026-06-08 16:47:23+08:00,0,0,0,0,0.5,0,0.0,neutral,0.6207386255264282,english,Mixed/Urban,anger,0.6379074454307556,0.07017222791910172,0.1308143436908722,0.018382418900728226,0.05756013095378876,0.017576927319169044,,
news,post,4c64db42bcc2eadd,"Ex‑Army chief’s wife’s jewellery seized under MACC Act, court warns assets forfeited if no claims. KUALA LUMPUR, June 8 &mdash; The Sessions Court issued a third-party notice today to anyone wishing to challenge the for...",https://www.malaymail.com/news/malaysia/2026/06/08/exarmy-chiefs-wifes-jewellery-seized-under-macc-act-court-warns-assets-forfeited-if-no-claims/222989,,,negative,2026-06-08 16:41:13+08:00,0,0,0,0,0.14235724210739134,0,0.0,negative,0.5254758596420288,english,Mixed/Urban,no_clear_emotion,0.139280766248703,0.028374450281262398,0.11929582804441452,0.036183927208185196,0.20184585452079773,0.03958485648036003,,
news,post,448f2b485d99da40,"PM Anwar heads to Japan to meet Takaichi, push new Malaysia‑Japan cooperation. KUALA LUMPUR, June 8 &mdash; Prime Minister Datuk Seri Anwar Ibrahim departed for Tokyo today to lead the Malaysian dele...",https://www.malaymail.com/news/malaysia/2026/06/08/pm-anwar-heads-to-japan-to-meet-takaichi-push-new-malaysiajapan-cooperation/222988,,,neutral,2026-06-08 16:23:13+08:00,0,0,0,0,0.5,0,0.0,neutral,0.925102949142456,english,Mixed/Urban,no_clear_emotion,0.06507312506437302,0.028050145134329796,0.1715393364429474,0.027031399309635162,0.20943008363246918,0.03435496240854263,,
news,post,4383e023a59a571a,"Tumpat court fines seven over attack on driving instructor linked to alleged derogatory remarks about student. KUALA LUMPUR, June 8 &mdash; Seven individuals, including a woman, were each fined RM2,000 by the Magistrates&rsquo; Cou...",https://www.malaymail.com/news/malaysia/2026/06/08/tumpat-court-fines-seven-over-attack-on-driving-instructor-linked-to-alleged-derogatory-remarks-about-student/222986,,,negative,2026-06-08 16:09:40+08:00,0,0,0,0,0.10509776473045349,0,0.0,negative,0.649674117565155,english,Mixed/Urban,no_clear_emotion,0.07357055693864822,0.012086357921361923,0.05702291429042816,0.022161219269037247,0.09426778554916382,0.02088283561170101,,
news,post,ce6fc56691f3e39e,"Police: Three‑year‑old girl injured in Sungai Petani crash reported stable, still receiving treatment. SUNGAI PETANI, June 8 &mdash; The three-year-old girl injured in yesterday&rsquo;s crash at Kampung Baru Pinang Tunggal...",https://www.malaymail.com/news/malaysia/2026/06/08/police-threeyearold-girl-injured-in-sungai-petani-crash-reported-stable-still-receiving-treatment/222985,,,neutral,2026-06-08 16:16:27+08:00,0,0,0,0,0.5,0,0.0,neutral,0.849170982837677,english,Mixed/Urban,happy,0.08773969858884811,0.21539384126663208,0.5090456604957581,0.022654596716165543,0.03533530980348587,0.03644374758005142,,
news,post,2cb245c4483893e4,"New MACC chief orders all officers to declare assets within one month, pledges to lead by example. PUTRAJAYA, June 8 &mdash; The Malaysian Anti-Corruption Commission (MACC) Chief Commissioner, Datuk Seri Abd Halim Aman,...",https://www.malaymail.com/news/malaysia/2026/06/08/new-macc-chief-orders-all-officers-to-declare-assets-within-one-month-pledges-to-lead-by-example/222984,,,neutral,2026-06-08 16:03:18+08:00,0,0,0,0,0.5,0,0.0,neutral,0.9054670333862305,english,Mixed/Urban,no_clear_emotion,0.17812944948673248,0.03553450107574463,0.18510280549526215,0.030595839023590088,0.12673857808113098,0.03250546753406525,,
news,post,cbc11ef1c8dce5fd,"Nancy Shukri says new care standards will safeguard dignity, rights across Malaysia’s care services. KUALA LUMPUR, June 8 &mdash; The National Care Standards for Older Persons and Persons with Disabilities is expected to...",https://www.malaymail.com/news/malaysia/2026/06/08/nancy-shukri-says-new-care-standards-will-safeguard-dignity-rights-across-malaysias-care-services/222982,,,neutral,2026-06-08 15:50:50+08:00,0,0,0,0,0.5,0,0.0,neutral,0.5944953560829163,english,Mixed/Urban,love,0.05119100585579872,0.04094065725803375,0.29148417711257935,0.0522695928812027,0.4417153298854828,0.027649367228150368,,
news,post,963d931e38d86749,"Telecoms boost in Perak as new tower resolves Gua Tempurung blind spot along PLUS highway. GOPENG, June 8 &mdash; There are no stretches along the North-South Expressway (PLUS) in Perak currently experiencing co...",https://www.malaymail.com/news/malaysia/2026/06/08/telecoms-boost-in-perak-as-new-tower-resolves-gua-tempurung-blind-spot-along-plus-highway/221825,,,neutral,2026-06-08 15:44:38+08:00,0,0,0,0,0.5,0,0.0,neutral,0.8463913798332214,english,Mixed/Urban,no_clear_emotion,0.10284844785928726,0.1159050390124321,0.21683838963508606,0.03946836665272713,0.1104598194360733,0.04309330880641937,,
news,post,ca725c7262739822,"Appeal court upholds 36-year jail term, whipping for five men in Besut sword-slaying case. PUTRAJAYA, June 8 &mdash; The Court of Appeal today upheld the 36-year prison sentence and 12 strokes of the cane impose...",https://www.malaymail.com/news/malaysia/2026/06/08/appeal-court-upholds-36-year-jail-term-whipping-for-five-men-in-besut-sword-slaying-case/222976,,,neutral,2026-06-08 15:07:43+08:00,0,0,0,0,0.5,0,0.0,neutral,0.7713652849197388,english,Mixed/Urban,no_clear_emotion,0.11996480822563171,0.03586198017001152,0.14206773042678833,0.03687852993607521,0.11862403154373169,0.03520003706216812,,
news,post,2110baabe9039d0a,"Police correct earlier report, say SUV owner was driving in crash that killed six in Sungai Petani. ALOR SETAR, June 8 &mdash; Police today confirmed that the Proton X50 sport utility vehicle (SUV) that collided with a l...",https://www.malaymail.com/news/malaysia/2026/06/08/police-correct-earlier-report-say-suv-owner-was-driving-in-crash-that-killed-six-in-sungai-petani/222974,,,neutral,2026-06-08 15:01:56+08:00,0,0,0,0,0.5,0,0.0,neutral,0.5264236330986023,english,Mixed/Urban,anger,0.6887822151184082,0.05517078936100006,0.08378221094608307,0.049093905836343765,0.0332459956407547,0.019303489476442337,,
news,post,51143d146c01381f,"‘Don’t burn bridges’: Fahmi, Dzulkefly caution against shutting doors in politics. PUTRAJAYA, June 8 &mdash; Pakatan Harapan leaders today cautioned politicians against making overly rigid political decl...",https://www.malaymail.com/news/malaysia/2026/06/08/dont-burn-bridges-fahmi-dzulkefly-caution-against-shutting-doors-in-politics/222973,,,neutral,2026-06-08 14:56:45+08:00,0,0,0,0,0.5,0,0.0,neutral,0.8698026537895203,english,Mixed/Urban,anger,0.6037437915802002,0.04497070610523224,0.10193707793951035,0.026831163093447685,0.10810060799121857,0.01700906828045845,,
news,post,f1ed3f82af7ddc1c,"Aaron says preserving historical records must be a shared responsibility. IPOH, June 8 &mdash; The Community Archives Initiative has helped raise awareness among Malaysians that the preservation...",https://www.malaymail.com/news/malaysia/2026/06/08/aaron-says-preserving-historical-records-must-be-a-shared-responsibility/222972,,,neutral,2026-06-08 14:47:22+08:00,0,0,0,0,0.5,0,0.0,neutral,0.5797549486160278,english,Mixed/Urban,love,0.03292810916900635,0.0257323756814003,0.21194855868816376,0.024168455973267555,0.654332160949707,0.017962045967578888,,
news,post,666e6ec77c9aaeef,"Malaysia can emerge as a leading rail nation in Asean, says deputy transport minister. GEORGE TOWN, June 8 &mdash; Malaysia is well-positioned to emerge as a leading rail nation in Asean through strong colla...",https://www.malaymail.com/news/malaysia/2026/06/08/malaysia-can-emerge-as-a-leading-rail-nation-in-asean-says-deputy-transport-minister/222971,,,positive,2026-06-08 14:44:42+08:00,0,0,0,0,0.9035221219062805,0,0.0,positive,0.6784070730209351,english,Mixed/Urban,happy,0.0233654472976923,0.05501513183116913,0.793582022190094,0.012850193306803703,0.044206712394952774,0.026300473138689995,,
news,post,ac693df1b191b163,"Penang reserves rise to RM616m, Chow Kon Yeow rejects deficit claims. GEORGE TOWN, June 8 &mdash; Penang Chief Minister Chow Kon Yeow today dismissed claims that the state&rsquo;s reserves a...",https://www.malaymail.com/news/malaysia/2026/06/08/penang-reserves-rise-to-rm616m-chow-kon-yeow-rejects-deficit-claims/222970,,,neutral,2026-06-08 14:38:35+08:00,0,0,0,0,0.5,0,0.0,neutral,0.8726406097412109,english,Mixed/Urban,love,0.11036733537912369,0.10496820509433746,0.13571015000343323,0.11389046907424927,0.2444489747285843,0.048355065286159515,,
news,post,b3feba4ffabd9850,"Ahead of World Cup kick-off, Fahmi urges Malaysians to report online betting sites to MCMC. PUTRAJAYA, June 8 &mdash; Communications Minister Datuk Fahmi Fadzil today urged Malaysians to report online gambling co...",https://www.malaymail.com/news/malaysia/2026/06/08/ahead-of-world-cup-kick-off-fahmi-urges-malaysians-to-report-online-betting-sites-to-mcmc/222969,,,neutral,2026-06-08 14:34:57+08:00,0,0,0,0,0.5,0,0.0,neutral,0.9198097586631775,english,Mixed/Urban,love,0.06482814252376556,0.02703886479139328,0.1411295384168625,0.021812792867422104,0.5388818383216858,0.030551696196198463,,
